place_id,distance_epicerie,cote_epicerie,distance_pharmacie,cote_pharmacie,distance_sante,cote_sante,distance_banque,cote_banque,distance_poste,cote_poste,distance_ecole,cote_ecole,distance_bibliotheque,cote_bibliotheque,distance_communautaire,cote_communautaire,cote_totale,distance_transport,acces_transport
8110,1360.5144803115147,3,2850.9406270955938,2,,1,,1,,1,1289.955612481638,3,,1,1072.0954018922657,3,15,78.77081727588927,True
8111,1360.5144803115147,3,2850.9406270955938,2,,1,,1,,1,1289.955612481638,3,,1,1072.0954018922657,3,15,78.77081727588927,True
8112,1442.1718117530343,3,2773.849712846368,2,,1,,1,,1,1371.6129439231574,3,,1,1153.7527333337853,3,15,160.42814871740893,True
8113,1442.1718117530343,3,2773.849712846368,2,,1,,1,,1,1371.6129439231574,3,,1,1153.7527333337853,3,15,160.42814871740893,True
8114,1442.1718117530343,3,2773.849712846368,2,,1,,1,,1,1371.6129439231574,3,,1,1153.7527333337853,3,15,160.42814871740893,True
8115,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8116,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8117,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8118,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8119,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8120,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8121,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8122,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8123,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8124,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8125,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8126,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8127,1442.1718117530343,3,2773.849712846368,2,,1,,1,,1,1371.6129439231574,3,,1,1153.7527333337853,3,15,160.42814871740893,True
8128,1519.8353336271177,3,2696.1861909722847,2,,1,,1,,1,1449.276465797241,3,,1,1231.4162552078687,3,15,202.07734315598609,True
8129,1519.8353336271177,3,2696.1861909722847,2,,1,,1,,1,1449.276465797241,3,,1,1231.4162552078687,3,15,202.07734315598609,True
8130,1519.8353336271177,3,2696.1861909722847,2,,1,,1,,1,1449.276465797241,3,,1,1231.4162552078687,3,15,202.07734315598609,True
8131,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8132,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8133,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8134,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8135,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8136,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8137,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8138,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8139,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8140,1540.25399858939,3,2871.931899682724,2,,1,,1,,1,1469.6951307595132,3,,1,1251.834920170141,3,15,258.5103355537647,True
8141,1622.5236683356738,3,2593.497856263729,2,,1,,1,,1,1551.964800505797,3,,1,1334.1045899164249,3,15,99.38900844743003,True
8142,1622.5236683356738,3,2593.497856263729,2,,1,,1,,1,1551.964800505797,3,,1,1334.1045899164249,3,15,99.38900844743003,True
8143,1622.5236683356738,3,2593.497856263729,2,,1,,1,,1,1551.964800505797,3,,1,1334.1045899164249,3,15,99.38900844743003,True
8144,1622.5236683356738,3,2593.497856263729,2,,1,,1,,1,1551.964800505797,3,,1,1334.1045899164249,3,15,99.38900844743003,True
8145,1851.9641421158944,3,2571.4278725394975,2,,1,,1,,1,1781.4052742860176,3,,1,1563.5450636966452,3,15,528.0048767334669,False
8146,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8147,1851.9641421158944,3,2571.4278725394975,2,,1,,1,,1,1781.4052742860176,3,,1,1563.5450636966452,3,15,528.0048767334669,False
8148,1851.9641421158944,3,2571.4278725394975,2,,1,,1,,1,1781.4052742860176,3,,1,1563.5450636966452,3,15,528.0048767334669,False
8149,1851.9641421158944,3,2571.4278725394975,2,,1,,1,,1,1781.4052742860176,3,,1,1563.5450636966452,3,15,528.0048767334669,False
8150,1851.9641421158944,3,2571.4278725394975,2,,1,,1,,1,1781.4052742860176,3,,1,1563.5450636966452,3,15,528.0048767334669,False
8151,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8152,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8153,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8154,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8155,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8156,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8157,1882.2899785509605,3,2601.753708974564,2,,1,,1,,1,1811.7311107210837,3,,1,1593.8709001317113,3,15,558.3307131685331,False
8158,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8159,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8160,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8161,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8162,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8163,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8164,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8165,1990.4782612001845,3,2432.9137534552074,2,,1,,1,,1,1919.9193933703077,3,,1,1702.0591827809353,3,15,389.4907576491768,True
8166,2109.083395702328,2,2551.5188879573507,2,,1,,1,,1,2038.5245278724512,2,,1,1820.6643172830788,3,13,508.0958921513203,False
8167,2109.083395702328,2,2551.5188879573507,2,,1,,1,,1,2038.5245278724512,2,,1,1820.6643172830788,3,13,508.0958921513203,False
8168,2109.083395702328,2,2551.5188879573507,2,,1,,1,,1,2038.5245278724512,2,,1,1820.6643172830788,3,13,508.0958921513203,False
8169,2109.083395702328,2,2551.5188879573507,2,,1,,1,,1,2038.5245278724512,2,,1,1820.6643172830788,3,13,508.0958921513203,False
8170,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8171,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8172,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8173,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8174,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8175,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8176,2109.083395702328,2,2551.5188879573507,2,,1,,1,,1,2038.5245278724512,2,,1,1820.6643172830788,3,13,508.0958921513203,False
8177,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8178,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8179,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8180,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8181,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8182,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8183,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8184,2257.6101803111005,2,2146.9370835181467,2,,1,,1,,1,1912.2838491259304,3,,1,1697.7697345212032,3,14,305.95364130682066,True
8185,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8186,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8187,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8188,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8189,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8190,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8191,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8192,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8193,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8194,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8195,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8196,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8197,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8198,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8199,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8200,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8201,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8202,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8203,2747.8617902729025,2,2637.1886934799486,2,,1,,1,,1,2402.5354590877323,2,,1,2188.021344483005,2,12,796.2052512686225,False
8204,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8205,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8206,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8207,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8208,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8209,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8210,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8211,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8212,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8213,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8214,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8215,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8216,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8217,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8218,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8219,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8220,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8221,,1,,1,,1,,1,,1,,1,,1,2845.9332008189367,2,9,1454.117107604554,False
8222,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8223,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8224,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8225,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8226,2700.9827213564927,2,2590.309624563539,2,,1,,1,,1,2355.6563901713225,2,,1,2141.1422755665953,2,12,749.3261823522126,False
8227,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8228,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8229,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8230,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8231,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8232,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8233,2195.705868304008,2,2085.0327715110543,2,,1,,1,,1,1850.379537118838,3,,1,1635.8654225141108,3,14,244.0493292997282,True
8234,2067.8707646579787,2,1942.2032190086784,3,,1,,1,,1,1707.549984616462,3,,1,1493.035870011735,3,15,101.21977679735232,True
8235,2067.8707646579787,2,1942.2032190086784,3,,1,,1,,1,1707.549984616462,3,,1,1493.035870011735,3,15,101.21977679735232,True
8236,2067.8707646579787,2,1942.2032190086784,3,,1,,1,,1,1707.549984616462,3,,1,1493.035870011735,3,15,101.21977679735232,True
8237,2067.8707646579787,2,1942.2032190086784,3,,1,,1,,1,1707.549984616462,3,,1,1493.035870011735,3,15,101.21977679735232,True
8238,2067.8707646579787,2,1942.2032190086784,3,,1,,1,,1,1707.549984616462,3,,1,1493.035870011735,3,15,101.21977679735232,True
8239,1892.4837375819557,3,1752.80749618687,3,,1,,1,,1,1518.1542617946538,3,,1,1303.6401471899267,3,16,290.6154996191607,True
8240,1530.0196306993832,3,1335.3056550954009,3,,1,,1,,1,1373.3759523501458,3,,1,1271.230018216226,3,16,0.0,True
8241,1892.4837375819557,3,1752.80749618687,3,,1,,1,,1,1518.1542617946538,3,,1,1303.6401471899267,3,16,290.6154996191607,True
8242,1892.4837375819557,3,1752.80749618687,3,,1,,1,,1,1518.1542617946538,3,,1,1303.6401471899267,3,16,290.6154996191607,True
8243,1037.4858228754783,3,842.7718472714961,4,,1,,1,,1,1212.087616062164,3,,1,1365.3759559493683,3,17,233.87060571199422,True
8244,1037.4858228754783,3,842.7718472714961,4,,1,,1,,1,1212.087616062164,3,,1,1365.3759559493683,3,17,233.87060571199422,True
8245,1037.4858228754783,3,842.7718472714961,4,,1,,1,,1,1212.087616062164,3,,1,1365.3759559493683,3,17,233.87060571199422,True
8246,1301.9383919617596,3,1107.2244163577773,3,,1,,1,,1,1188.1985034903867,3,,1,1091.7314969898555,3,16,240.24335267847565,True
8247,1301.9383919617596,3,1107.2244163577773,3,,1,,1,,1,1188.1985034903867,3,,1,1091.7314969898555,3,16,240.24335267847565,True
8248,1301.9383919617596,3,1107.2244163577773,3,,1,,1,,1,1188.1985034903867,3,,1,1091.7314969898555,3,16,240.24335267847565,True
8249,1301.9383919617596,3,1107.2244163577773,3,,1,,1,,1,1188.1985034903867,3,,1,1091.7314969898555,3,16,240.24335267847565,True
8250,1347.0980071182503,3,1152.384031514268,3,,1,,1,,1,1233.3581186468773,3,,1,1136.8911121463461,3,16,216.4650948042989,True
8251,1330.3262715066674,3,1135.612295902685,3,,1,,1,,1,1216.5863830352944,3,,1,1120.1193765347632,3,16,199.69335919271586,True
8252,1399.755856576,3,1205.0418809720177,3,,1,,1,,1,1286.015968104627,3,,1,1189.548961604096,3,16,130.26377412338306,True
8253,1224.6733408476096,3,2167.7065942090953,2,,1,,1,,1,852.4624596389679,4,,1,634.0552486199454,4,17,307.13448630250866,True
8254,1522.4833556504473,3,2124.5823799540135,2,,1,,1,,1,1150.2724744418056,3,,1,931.8652634227831,4,16,461.2930976977747,True
8255,1522.4833556504473,3,2124.5823799540135,2,,1,,1,,1,1150.2724744418056,3,,1,931.8652634227831,4,16,461.2930976977747,True
8256,1522.4833556504473,3,2124.5823799540135,2,,1,,1,,1,1150.2724744418056,3,,1,931.8652634227831,4,16,461.2930976977747,True
8257,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8258,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8259,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8260,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8261,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8262,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8263,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8264,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8265,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8266,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8267,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8268,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8269,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8270,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8271,1224.6733408476096,3,2167.7065942090953,2,,1,,1,,1,852.4624596389679,4,,1,634.0552486199454,4,17,307.13448630250866,True
8272,1224.6733408476096,3,2167.7065942090953,2,,1,,1,,1,852.4624596389679,4,,1,634.0552486199454,4,17,307.13448630250866,True
8273,1224.6733408476096,3,2167.7065942090953,2,,1,,1,,1,852.4624596389679,4,,1,634.0552486199454,4,17,307.13448630250866,True
8274,1147.5998504434476,3,2090.6331038049334,2,,1,,1,,1,775.3889692348059,4,,1,556.9817582157834,4,17,230.06099589834668,True
8275,1147.5998504434476,3,2090.6331038049334,2,,1,,1,,1,775.3889692348059,4,,1,556.9817582157834,4,17,230.06099589834668,True
8276,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8277,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8278,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8279,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8280,1232.9852878599952,3,2002.3956268170682,2,,1,,1,,1,858.6558120726935,4,,1,645.2192352036487,4,17,318.298472886212,True
8281,1338.8079192320902,3,2108.218258189163,2,,1,,1,,1,964.4784434447885,4,,1,751.0418665757437,4,17,424.1211042583069,True
8282,1338.8079192320902,3,2108.218258189163,2,,1,,1,,1,964.4784434447885,4,,1,751.0418665757437,4,17,424.1211042583069,True
8283,1338.8079192320902,3,2108.218258189163,2,,1,,1,,1,964.4784434447885,4,,1,751.0418665757437,4,17,424.1211042583069,True
8284,1338.8079192320902,3,2108.218258189163,2,,1,,1,,1,964.4784434447885,4,,1,751.0418665757437,4,17,424.1211042583069,True
8285,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8286,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8287,1437.8254708249844,3,2209.240264779476,2,,1,,1,,1,1065.6145896163428,3,,1,847.2073785973204,4,16,520.2866162798837,False
8288,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8289,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8290,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8291,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8292,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8293,1619.6573464629407,3,2025.6338873058849,2,,1,,1,,1,1245.327870675639,3,,1,1030.8137560709117,3,15,362.344605049646,True
8294,1619.6573464629407,3,2025.6338873058849,2,,1,,1,,1,1245.327870675639,3,,1,1030.8137560709117,3,15,362.344605049646,True
8295,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8296,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8297,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8298,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8299,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8300,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8301,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8302,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8303,1541.6470111259978,3,2103.6442226428276,2,,1,,1,,1,1167.317535338696,3,,1,953.8809584696513,4,16,440.3549403865889,True
8304,1619.6573464629407,3,2025.6338873058849,2,,1,,1,,1,1245.327870675639,3,,1,1030.8137560709117,3,15,362.344605049646,True
8305,1619.6573464629407,3,2025.6338873058849,2,,1,,1,,1,1245.327870675639,3,,1,1030.8137560709117,3,15,362.344605049646,True
8306,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8307,1619.6573464629407,3,2025.6338873058849,2,,1,,1,,1,1245.327870675639,3,,1,1030.8137560709117,3,15,362.344605049646,True
8308,1615.9327824516477,3,2065.1869744925834,2,,1,,1,,1,1241.6033066643458,3,,1,1028.1667297953013,3,15,401.89769223634465,True
8309,1765.130763261086,3,1880.1604705077395,3,,1,,1,,1,1390.8012874737842,3,,1,1176.287172869057,3,16,216.87118825150074,True
8310,1765.130763261086,3,1880.1604705077395,3,,1,,1,,1,1390.8012874737842,3,,1,1176.287172869057,3,16,216.87118825150074,True
8311,1692.343354649248,3,1988.776402294983,3,,1,,1,,1,1318.0138788619463,3,,1,1104.5773019929018,3,16,325.48712003874414,True
8312,1692.343354649248,3,1988.776402294983,3,,1,,1,,1,1318.0138788619463,3,,1,1104.5773019929018,3,16,325.48712003874414,True
